In,Out,Date,Time,Branch,Group,Security Gate
2,5,5/8/2023,5:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
7,8,5/8/2023,6:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
1,2,5/8/2023,6:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
49,12,5/8/2023,7:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
5,4,5/8/2023,7:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
13,3,5/8/2023,7:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
2,1,5/8/2023,7:00 AM,WongAvery,WongAvery - Main Entrance,FEIG Gate 1st Counter on Bus 1
2,1,5/8/2023,7:00 AM,WongAvery,WongAvery - Main Entrance,FEIG Gate 2nd Counter on Bus 1
104,11,5/8/2023,8:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
3,20,5/8/2023,8:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
19,7,5/8/2023,8:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
2,1,5/8/2023,8:00 AM,WongAvery,WongAvery - Main Entrance,FEIG Gate 1st Counter on Bus 1
3,0,5/8/2023,8:00 AM,WongAvery,WongAvery - Main Entrance,FEIG Gate 2nd Counter on Bus 1
161,20,5/8/2023,9:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
9,42,5/8/2023,9:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
33,13,5/8/2023,9:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
1,1,5/8/2023,9:00 AM,WongAvery,WongAvery - Main Entrance,FEIG Gate 1st Counter on Bus 1
1,1,5/8/2023,9:00 AM,WongAvery,WongAvery - Main Entrance,FEIG Gate 2nd Counter on Bus 1
229,39,5/8/2023,10:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
15,78,5/8/2023,10:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
63,20,5/8/2023,10:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
31,6,5/8/2023,10:00 AM,WongAvery,WongAvery - Main Entrance,FEIG Gate 1st Counter on Bus 1
90,10,5/8/2023,10:00 AM,WongAvery,WongAvery - Main Entrance,FEIG Gate 2nd Counter on Bus 1
261,64,5/8/2023,11:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
16,134,5/8/2023,11:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
53,49,5/8/2023,11:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
25,10,5/8/2023,11:00 AM,WongAvery,WongAvery - Main Entrance,FEIG Gate 1st Counter on Bus 1
74,31,5/8/2023,11:00 AM,WongAvery,WongAvery - Main Entrance,FEIG Gate 2nd Counter on Bus 1
314,79,5/8/2023,12:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
22,197,5/8/2023,12:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
57,93,5/8/2023,12:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
32,25,5/8/2023,12:00 PM,WongAvery,WongAvery - Main Entrance,FEIG Gate 1st Counter on Bus 1
92,60,5/8/2023,12:00 PM,WongAvery,WongAvery - Main Entrance,FEIG Gate 2nd Counter on Bus 1
362,83,5/8/2023,1:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
17,208,5/8/2023,1:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
76,75,5/8/2023,1:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
41,25,5/8/2023,1:00 PM,WongAvery,WongAvery - Main Entrance,FEIG Gate 1st Counter on Bus 1
109,69,5/8/2023,1:00 PM,WongAvery,WongAvery - Main Entrance,FEIG Gate 2nd Counter on Bus 1
353,74,5/8/2023,2:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
18,212,5/8/2023,2:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
81,90,5/8/2023,2:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
36,24,5/8/2023,2:00 PM,WongAvery,WongAvery - Main Entrance,FEIG Gate 1st Counter on Bus 1
118,70,5/8/2023,2:00 PM,WongAvery,WongAvery - Main Entrance,FEIG Gate 2nd Counter on Bus 1
345,81,5/8/2023,3:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
13,198,5/8/2023,3:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
72,99,5/8/2023,3:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
26,21,5/8/2023,3:00 PM,WongAvery,WongAvery - Main Entrance,FEIG Gate 1st Counter on Bus 1
85,80,5/8/2023,3:00 PM,WongAvery,WongAvery - Main Entrance,FEIG Gate 2nd Counter on Bus 1
274,108,5/8/2023,4:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
13,260,5/8/2023,4:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
63,100,5/8/2023,4:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
40,35,5/8/2023,4:00 PM,WongAvery,WongAvery - Main Entrance,FEIG Gate 1st Counter on Bus 1
90,117,5/8/2023,4:00 PM,WongAvery,WongAvery - Main Entrance,FEIG Gate 2nd Counter on Bus 1
202,119,5/8/2023,5:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
8,182,5/8/2023,5:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
41,121,5/8/2023,5:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
14,18,5/8/2023,5:00 PM,WongAvery,WongAvery - Main Entrance,FEIG Gate 1st Counter on Bus 1
43,99,5/8/2023,5:00 PM,WongAvery,WongAvery - Main Entrance,FEIG Gate 2nd Counter on Bus 1
192,142,5/8/2023,6:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
10,224,5/8/2023,6:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
28,135,5/8/2023,6:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
15,23,5/8/2023,6:00 PM,WongAvery,WongAvery - Main Entrance,FEIG Gate 1st Counter on Bus 1
27,82,5/8/2023,6:00 PM,WongAvery,WongAvery - Main Entrance,FEIG Gate 2nd Counter on Bus 1
140,71,5/8/2023,7:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
7,143,5/8/2023,7:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
33,81,5/8/2023,7:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
2,15,5/8/2023,7:00 PM,WongAvery,WongAvery - Main Entrance,FEIG Gate 1st Counter on Bus 1
9,74,5/8/2023,7:00 PM,WongAvery,WongAvery - Main Entrance,FEIG Gate 2nd Counter on Bus 1
127,42,5/8/2023,8:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
8,106,5/8/2023,8:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
32,71,5/8/2023,8:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
0,0,5/8/2023,8:00 PM,WongAvery,WongAvery - Main Entrance,FEIG Gate 1st Counter on Bus 1
1,0,5/8/2023,8:00 PM,WongAvery,WongAvery - Main Entrance,FEIG Gate 2nd Counter on Bus 1
125,103,5/8/2023,9:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
2,108,5/8/2023,9:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
26,68,5/8/2023,9:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
82,111,5/8/2023,10:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
17,77,5/8/2023,10:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
35,42,5/8/2023,10:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
59,110,5/8/2023,11:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
3,81,5/8/2023,11:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
8,48,5/8/2023,11:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
21,70,5/9/2023,12:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
2,44,5/9/2023,12:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
2,50,5/9/2023,12:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
17,32,5/9/2023,1:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
1,36,5/9/2023,1:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
4,18,5/9/2023,1:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
11,27,5/9/2023,2:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
1,28,5/9/2023,2:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
1,16,5/9/2023,2:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
7,23,5/9/2023,3:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
1,12,5/9/2023,3:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
2,8,5/9/2023,3:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
5,10,5/9/2023,4:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
0,4,5/9/2023,4:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
0,3,5/9/2023,4:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
4,8,5/9/2023,5:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
0,3,5/9/2023,5:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
0,2,5/9/2023,5:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
22,11,5/9/2023,6:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
0,4,5/9/2023,6:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
3,1,5/9/2023,6:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
53,7,5/9/2023,7:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
1,9,5/9/2023,7:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
8,4,5/9/2023,7:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
1,1,5/9/2023,7:00 AM,WongAvery,WongAvery - Main Entrance,FEIG Gate 1st Counter on Bus 1
1,0,5/9/2023,7:00 AM,WongAvery,WongAvery - Main Entrance,FEIG Gate 2nd Counter on Bus 1
95,7,5/9/2023,8:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
3,10,5/9/2023,8:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
23,4,5/9/2023,8:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
3,1,5/9/2023,8:00 AM,WongAvery,WongAvery - Main Entrance,FEIG Gate 1st Counter on Bus 1
5,7,5/9/2023,8:00 AM,WongAvery,WongAvery - Main Entrance,FEIG Gate 2nd Counter on Bus 1
163,27,5/9/2023,9:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
2,41,5/9/2023,9:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
39,15,5/9/2023,9:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
2,1,5/9/2023,9:00 AM,WongAvery,WongAvery - Main Entrance,FEIG Gate 1st Counter on Bus 1
2,2,5/9/2023,9:00 AM,WongAvery,WongAvery - Main Entrance,FEIG Gate 2nd Counter on Bus 1
220,41,5/9/2023,10:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
10,92,5/9/2023,10:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
47,63,5/9/2023,10:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
28,6,5/9/2023,10:00 AM,WongAvery,WongAvery - Main Entrance,FEIG Gate 1st Counter on Bus 1
86,18,5/9/2023,10:00 AM,WongAvery,WongAvery - Main Entrance,FEIG Gate 2nd Counter on Bus 1
229,45,5/9/2023,11:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
6,80,5/9/2023,11:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
39,31,5/9/2023,11:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
26,15,5/9/2023,11:00 AM,WongAvery,WongAvery - Main Entrance,FEIG Gate 1st Counter on Bus 1
76,32,5/9/2023,11:00 AM,WongAvery,WongAvery - Main Entrance,FEIG Gate 2nd Counter on Bus 1
325,89,5/9/2023,12:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
17,192,5/9/2023,12:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
65,74,5/9/2023,12:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
35,28,5/9/2023,12:00 PM,WongAvery,WongAvery - Main Entrance,FEIG Gate 1st Counter on Bus 1
94,72,5/9/2023,12:00 PM,WongAvery,WongAvery - Main Entrance,FEIG Gate 2nd Counter on Bus 1
353,94,5/9/2023,1:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
16,253,5/9/2023,1:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
68,102,5/9/2023,1:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
33,29,5/9/2023,1:00 PM,WongAvery,WongAvery - Main Entrance,FEIG Gate 1st Counter on Bus 1
101,80,5/9/2023,1:00 PM,WongAvery,WongAvery - Main Entrance,FEIG Gate 2nd Counter on Bus 1
319,96,5/9/2023,2:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
23,166,5/9/2023,2:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
60,67,5/9/2023,2:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
28,23,5/9/2023,2:00 PM,WongAvery,WongAvery - Main Entrance,FEIG Gate 1st Counter on Bus 1
88,67,5/9/2023,2:00 PM,WongAvery,WongAvery - Main Entrance,FEIG Gate 2nd Counter on Bus 1
341,106,5/9/2023,3:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
19,252,5/9/2023,3:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
61,128,5/9/2023,3:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
27,27,5/9/2023,3:00 PM,WongAvery,WongAvery - Main Entrance,FEIG Gate 1st Counter on Bus 1
79,67,5/9/2023,3:00 PM,WongAvery,WongAvery - Main Entrance,FEIG Gate 2nd Counter on Bus 1
299,107,5/9/2023,4:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
12,278,5/9/2023,4:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
50,140,5/9/2023,4:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
21,24,5/9/2023,4:00 PM,WongAvery,WongAvery - Main Entrance,FEIG Gate 1st Counter on Bus 1
69,80,5/9/2023,4:00 PM,WongAvery,WongAvery - Main Entrance,FEIG Gate 2nd Counter on Bus 1
208,90,5/9/2023,5:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
11,186,5/9/2023,5:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
46,109,5/9/2023,5:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
20,12,5/9/2023,5:00 PM,WongAvery,WongAvery - Main Entrance,FEIG Gate 1st Counter on Bus 1
57,61,5/9/2023,5:00 PM,WongAvery,WongAvery - Main Entrance,FEIG Gate 2nd Counter on Bus 1
192,103,5/9/2023,6:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
18,188,5/9/2023,6:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
42,109,5/9/2023,6:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
13,14,5/9/2023,6:00 PM,WongAvery,WongAvery - Main Entrance,FEIG Gate 1st Counter on Bus 1
33,77,5/9/2023,6:00 PM,WongAvery,WongAvery - Main Entrance,FEIG Gate 2nd Counter on Bus 1
120,71,5/9/2023,7:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
2,140,5/9/2023,7:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
25,90,5/9/2023,7:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
7,20,5/9/2023,7:00 PM,WongAvery,WongAvery - Main Entrance,FEIG Gate 1st Counter on Bus 1
12,107,5/9/2023,7:00 PM,WongAvery,WongAvery - Main Entrance,FEIG Gate 2nd Counter on Bus 1
109,51,5/9/2023,8:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
7,105,5/9/2023,8:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
25,49,5/9/2023,8:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
1,0,5/9/2023,8:00 PM,WongAvery,WongAvery - Main Entrance,FEIG Gate 1st Counter on Bus 1
1,1,5/9/2023,8:00 PM,WongAvery,WongAvery - Main Entrance,FEIG Gate 2nd Counter on Bus 1
100,97,5/9/2023,9:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
8,92,5/9/2023,9:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
21,83,5/9/2023,9:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
91,110,5/9/2023,10:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
0,62,5/9/2023,10:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
17,54,5/9/2023,10:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
44,89,5/9/2023,11:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
0,50,5/9/2023,11:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
3,48,5/9/2023,11:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
20,80,5/10/2023,12:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
9,34,5/10/2023,12:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
9,42,5/10/2023,12:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
12,55,5/10/2023,1:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
6,10,5/10/2023,1:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
2,40,5/10/2023,1:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
8,24,5/10/2023,2:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
3,21,5/10/2023,2:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
1,20,5/10/2023,2:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
12,23,5/10/2023,3:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
3,7,5/10/2023,3:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
2,6,5/10/2023,3:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
11,14,5/10/2023,4:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
1,13,5/10/2023,4:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
3,9,5/10/2023,4:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
3,5,5/10/2023,5:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
0,3,5/10/2023,5:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
1,2,5/10/2023,5:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
19,7,5/10/2023,6:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
0,5,5/10/2023,6:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
2,1,5/10/2023,6:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
0,1,5/10/2023,6:00 AM,WongAvery,WongAvery - Main Entrance,FEIG Gate 1st Counter on Bus 1
1,1,5/10/2023,6:00 AM,WongAvery,WongAvery - Main Entrance,FEIG Gate 2nd Counter on Bus 1
54,8,5/10/2023,7:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
3,7,5/10/2023,7:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
18,0,5/10/2023,7:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
8,13,5/10/2023,7:00 AM,WongAvery,WongAvery - Main Entrance,FEIG Gate 1st Counter on Bus 1
12,15,5/10/2023,7:00 AM,WongAvery,WongAvery - Main Entrance,FEIG Gate 2nd Counter on Bus 1
83,6,5/10/2023,8:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
2,16,5/10/2023,8:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
24,2,5/10/2023,8:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
6,8,5/10/2023,8:00 AM,WongAvery,WongAvery - Main Entrance,FEIG Gate 1st Counter on Bus 1
4,2,5/10/2023,8:00 AM,WongAvery,WongAvery - Main Entrance,FEIG Gate 2nd Counter on Bus 1
171,28,5/10/2023,9:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
16,57,5/10/2023,9:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
31,19,5/10/2023,9:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
1,0,5/10/2023,9:00 AM,WongAvery,WongAvery - Main Entrance,FEIG Gate 1st Counter on Bus 1
3,3,5/10/2023,9:00 AM,WongAvery,WongAvery - Main Entrance,FEIG Gate 2nd Counter on Bus 1
24746,13103,5/10/2023,10:00 AM,Geisel,Geisel - East Entrance,FEIG Gate 1st Counter on Bus 1
6724,16336,5/10/2023,10:00 AM,Geisel,Geisel - East Entrance,FEIG Gate 1st Counter on Bus 2
19297,22708,5/10/2023,10:00 AM,Geisel,Geisel - East Entrance,FEIG Gate 2nd Counter on Bus 1
198,40,5/10/2023,10:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
28625,318986,5/10/2023,10:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
47,33,5/10/2023,10:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
32,6,5/10/2023,10:00 AM,WongAvery,WongAvery - Main Entrance,FEIG Gate 1st Counter on Bus 1
90,18,5/10/2023,10:00 AM,WongAvery,WongAvery - Main Entrance,FEIG Gate 2nd Counter on Bus 1
97,41,5/10/2023,11:00 AM,Geisel,Geisel - East Entrance,FEIG Gate 1st Counter on Bus 1
34,53,5/10/2023,11:00 AM,Geisel,Geisel - East Entrance,FEIG Gate 1st Counter on Bus 2
76,64,5/10/2023,11:00 AM,Geisel,Geisel - East Entrance,FEIG Gate 2nd Counter on Bus 1
244,61,5/10/2023,11:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
15,117,5/10/2023,11:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
43,46,5/10/2023,11:00 AM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
19,11,5/10/2023,11:00 AM,WongAvery,WongAvery - Main Entrance,FEIG Gate 1st Counter on Bus 1
68,34,5/10/2023,11:00 AM,WongAvery,WongAvery - Main Entrance,FEIG Gate 2nd Counter on Bus 1
122,78,5/10/2023,12:00 PM,Geisel,Geisel - East Entrance,FEIG Gate 1st Counter on Bus 1
52,83,5/10/2023,12:00 PM,Geisel,Geisel - East Entrance,FEIG Gate 1st Counter on Bus 2
88,103,5/10/2023,12:00 PM,Geisel,Geisel - East Entrance,FEIG Gate 2nd Counter on Bus 1
320,72,5/10/2023,12:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
23,215,5/10/2023,12:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
62,81,5/10/2023,12:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
29,11,5/10/2023,12:00 PM,WongAvery,WongAvery - Main Entrance,FEIG Gate 1st Counter on Bus 1
80,51,5/10/2023,12:00 PM,WongAvery,WongAvery - Main Entrance,FEIG Gate 2nd Counter on Bus 1
115,67,5/10/2023,1:00 PM,Geisel,Geisel - East Entrance,FEIG Gate 1st Counter on Bus 1
46,77,5/10/2023,1:00 PM,Geisel,Geisel - East Entrance,FEIG Gate 1st Counter on Bus 2
97,114,5/10/2023,1:00 PM,Geisel,Geisel - East Entrance,FEIG Gate 2nd Counter on Bus 1
302,79,5/10/2023,1:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 1
15,188,5/10/2023,1:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 1st Counter on Bus 2
85,84,5/10/2023,1:00 PM,Geisel,Geisel - West Entrance,FEIG Gate 2nd Counter on Bus 1
44,14,5/10/2023,1:00 PM,WongAvery,WongAvery - Main Entrance,FEIG Gate 1st Counter on Bus 1
99,67,5/10/2023,1:00 PM,WongAvery,WongAvery - Main Entrance,FEIG Gate 2nd Counter on Bus 1
